ReviewID,UserID,RestaurantID,Content,ReveiwDate,Upvote,downvote
2571,571,1571,"Sides - Mushrooms, Lobster Mashed Potatoes, Asparagus.  We tried the Gulf of Mexico Blue Crab Bisque and it was divine.  The mac and cheese was absolutely amazing and rich.",2/28/2011,171,51
2572,572,1572,"They change the frozen yogurt flavors every week, and you can see...  The staple has always been delicious bubble tea but try the froyo.  The loose leaf teas are the perfect hot drink in‚Ä?
We were incredibly pleased with Mahzu Sushi & Grill.  Salmon Sashimi was a lovely buttery texture",7/9/2010,172,52
2573,573,1573,"There's no place in town that can beat their subs, I guarantee it.  Make sure to bring cash as that's all they accept.  Hot pressed with everything.",8/4/2008,173,53
2574,574,1574,"I LOVE the rustic salad and the grouper.  ...The Caprese Salad, Gnocchi Daniela and Veal Porcini are all excellent.  I ordered the gnocchi with rosa sauce, and it came piping hot.",11/9/2009,174,54
2575,575,1575,Stubbies easily has the best beer selection in town.  Try the fries with curry ketchup if you feel hunger coming on.  He was very knowledgeable and my friend and I thoroughly enjoyed...,1/13/2013,175,55
2576,576,1576,"I get all my fresh goods (produce, meat, etc.  great wine and craft beer selection.  Especially compared to Publix and Whole foods, the prices are really...",5/28/2010,176,56
2577,577,1577,"I love that all the food is organic and locally grown - very cool.  ...meat, but whenever I go to The Jones I always get the buffalo burger.  And remember to bring cash - no cards‚Ä?
Vegan and regular flavors both are amazing and unique.  Great iced coffee with coffee ice cubes.  Their coffee is delicious",11/14/2012,177,57
2578,578,1578,"Being a veg, the tempeh & sauerkraut Sadie is a personal favorite...  My favorite sandwich is the farmers market.  ...and The Sadie are my favorites and their soups are always amazing.",5/10/2010,178,58
2579,579,1579,"And honestly, that latte was probably the best I've ever had.  ...and pair perfectly with their fresh baked muffins or scones.  As an added bonus, I didn't feel judged here like I did at‚Ä?
Sample cups are available upon request.  My favorite flavor is taro -- just the right amount of tartness.  The toppings are always fresh and there's many to pick from.
The brown stew chicken falls off the bone.  And I ALWAYS get the Dulce De Leche Festivals hush puppies.  Cabbage is delicious",10/18/2009,179,59
2580,580,1580,"Hands-down, the best calzones of my life.  This place is cash only and so worth it.  They offer a ton of toppings and the Satch Salad is awesome.",4/13/2009,180,60
2581,581,1581,My favorite dish is the ropa vieja with plantanos maduros.  Cafe con leche and orange juice are my drink choices.  We love the yucca frita and the black beans and Cuban sandwiches.,7/26/2007,181,61
2582,582,1582,The meat was so juicy and fell right off the bone.  This is the best BBQ I've ever eaten.  The potato salad was phenomenal and the collard greens were spot on.,5/15/2009,182,62
2583,583,1583,...are super reasonable and their omelets and fried rice are great.  The biscuits with sausage gravy and mocha latte were also delicious.  The hash browns were cooked to a perfect golden‚Ä?,10/10/2011,183,63
2584,584,1584,"I'd recommend the turkey and apple sandwich.  I was less than impressed with my mozzarella/tomato/avocado panini.  still haven't  tried the gelato, but the cheese steak was awesome.",11/14/2011,184,64
2585,585,1585,"They also have Binggrae Melona, my favorite Korean ice cream bar.  it has everything even fresh produce that is hard to find.  ...this store over any of the other Asian stores in‚Ä?
Don't skip dessert the baklava is absolutely delicious.  Fist of all: BEST FRENCH FRIES IN TOWN",6/29/2012,185,65
2586,586,1586,"The Bo Ssam and Bibimbap are wonderful as well.  ...to provide additional servings of any of the side dishes we wanted.  ...the lunch special Pork or Beef Bulgogi, depending on what you‚Ä?
We sampled everything from a bit of dim sum to the crispy pork.  The store owners were very friendly",7/4/2009,186,66
2587,587,1587,"Warm Rosemary bread, so good with a little Spanish olive oil.  And, conveniently located next to Fresh Market.  The pastries: so many delightful treats to choose from.",6/4/2009,187,67
2588,588,1588,The stadium is a great venue even when the Gators aren't playing. You can do some serious cardio workouts. The whole stadium is open except for the actual field. The view is great from the‚Ä?,6/3/2009,188,68
2589,589,1589,"A great New York style slice, a little greasy but tasty.  Crispy, thin crust with a zing.  ...perfectly crispy crust, hot gooey cheese, perfect amount of sauce.",7/16/2012,189,69
2590,590,1590,"For dessert, I had the green tea tiramisu, which was delightful.  The roll I get is the Fire me up wasabi roll.  A trendy, fun atmosphere located in the heart of downtown.",6/8/2012,190,70
2591,591,1591,"I ordered the grouper with a white bean cake and caprese salad.  She had the duck, I had the pork chops, and we've been together ever...  Very good wine selection as well.",3/17/2011,191,71
2592,592,1592,"AMAZING pulled pork sandwich, mac and cheese AND potato salad.  Sandwich was great and the mac and cheese with very good.  This dive is the best BBQ place in Gainesville.",10/10/2011,192,72
2593,593,1593,"Their garlic rolls with the butter sauce mmmmmmmmmmmmmmmm delicious.  Blue Highway, Satchels, Big Lou's, I Love NY Pizza.  Its a must eat place when you are at UF.",1/18/2012,193,73
2594,594,1594,...started off with the sweet potato hush puppies and loved every bite.  They put a twist on everything from chicken and waffles to meatloaf.  My meal: Meat loaf with okra and vegan mac‚Ä?,5/14/2010,194,74
2595,595,1595,"Best thin crust I have had in a long time.  Yummy pizza, and wonderful calzones, good service.  Hands down the best New York style pizza in the Gainesville area.",10/2/2008,195,75
2596,596,1596,The red sauce is probably my favorite anywhere.  The guacamole is home made and usually superb.  The guac is definitely worth the trip when it's in.,11/20/2008,196,76
2597,597,1597,Simply put i love bleeding orange and blue;  and being a graduate of the University of Florida carries some real pride.    Year after year UF is rated as one of the top 5 public universities.‚Ä?,10/22/2007,197,77
2598,598,1598,"We started with the Fried Green Tomatoes appetizer.  I ordered the red beans & rice with smoked sausage, it was good.  One of my favorites is the Taste if New Orleans - a great sampler.",1/17/2011,198,78
2599,599,1599,We had cilantro naan and aloo paratha which I really enjoyed.  I had chicken tikka masala and chicken naan and it was AMAZING.  The dinner is the best Indian food I've ever had.,10/15/2008,199,79
2600,600,1600,"I love the sushi boxes, donburis, and spicy cream shrimp.  The noodle bowls and special Mexican roll are my favorite.  Back home there isn't great bubble tea.",11/18/2011,100,30
2601,601,1601,"A sweet gem here is the Butterfly Rainforest.  ...Museum of Art and the performing arts center, so there's plenty to do.  ...we're very fortunate in Gainesville that UF, and we in turn,‚Ä?
Cheeseburger was great (only $2.  ...star rating for a mix of awesomeness in the atmosphere and food areas.  Best fast food burger and fries in town.
The music is always an eclectic mix of underground music.  The owner",2/10/2013,101,31
2602,602,1602,"They have a nice beer & wine selection; the atmosphere is...  I always get a BLT on a bagel, and it's always made perfectly and...  ...of the times I've been, they've had different‚Ä?
I asked for the chili oil since I like to dip my dim sum in it",11/29/2012,102,32
