RID,RName,URL,Street,State,City,Phone,Zipcode,OpenHrs,CloseHrs,WiFi,Pricerange
2871,BRIO Tuscan Grille,http://www.brioitalian.com,4200 Conroy Rd Ste 154,,871,(407) 351-8909,35478,8:00,23:00,N,
2872,Fuji Express,http://www.fuji-express.net,3201 E Colonial Dr Ste F3,,872,(407) 896-5566,35479,8:00,23:00,N,
2873,Jamajo Grocery,,4901 E Colonial Dr,,873,(407) 895-1108,35480,8:00,23:00,N,
2874,Sbarro,http://www.sbarro.com,8001 S Orange Blossom Trl Ste 954,,874,(407) 857-5594,35481,8:00,23:00,N,
2875,Chick-Fil-A,http://www.chick-fil-a.com,4000 Central Florida Blvd,,875,(407) 823-2238,35482,8:00,23:00,N,
2876,Damascus Cafe & Sweets,,7600 Dr Phillips Blvd,,876,(407) 730-5959,35483,8:00,23:00,N,
2877,I Love Ny Pizza,,2753 N Hiawassee Rd,,877,(407) 293-5557,35484,8:00,23:00,N,
2878,Five Star Pizza & Deli,,8651 Treasure Cay Ln,,878,(407) 477-1099,35485,8:00,23:00,N,
2879,Buffalo Wild Wings Grill & Bar,http://www.buffalowildwings.com,11400 University Blvd,,879,(407) 730-3520,35486,8:00,23:00,N,
2880,Plaza De Las Fuentes,,700 Ridenhour Cir,,880,(407) 888-0733,35487,8:00,23:00,N,
2881,Gino's Vi,,1 S Orange Ave Ste 108,,881,(407) 447-4479,35488,8:00,23:00,N,
2882,Pebbles Cafe,,8001 S Orange Blossom Trl,,882,(407) 816-5355,35489,8:00,23:00,N,
2883,Sushi LLC,http://www.yousushi.com,4498 N Alafaya Trl,,883,(407) 826-1682,35490,8:00,23:00,N,
2884,McDonalds,http://www.mcdonalds.com,7055 Narcoossee Rd,,884,(407) 218-4031,35491,8:00,23:00,N,
2885,Mama B's Giant Subs,,1101 S Orange Ave,,885,(407) 839-3633,35492,8:00,23:00,N,
2886,Max Orient,,8200 Vineland Ave Ste 1204,,886,(407) 239-4139,35493,8:00,23:00,N,
2887,Steak 'n Shake,http://www.steaknshake.com,7101 W Colonial Dr,,887,(407) 297-6650,35494,8:00,23:00,N,
2888,Lower Eastside Kosher,http://www.kosherorlando.com,8550 Palm Pkwy,,888,(407) 465-0565,35495,8:00,23:00,N,
2889,Monterrey Sports Bar & Rstrnt,,852 W Lancaster Rd,,889,(407) 409-7207,35496,8:00,23:00,N,
2890,Chiua Buffet,,8255 International Dr,,890,(407) 352-0881,35497,8:00,23:00,N,
2891,Taqueria Ameca,,3558 S Orange Ave,,891,(407) 851-1876,35498,8:00,23:00,N,
2892,McDonalds,http://www.mcdonalds.com,5107 S John Young Pkwy,,892,(407) 851-5699,35499,8:00,23:00,N,
2893,Prime Grill,,9301 S Orange Blossom Trl,,893,(407) 855-0308,35500,8:00,23:00,N,
2894,Sushil Katana Inc,http://www.sushikatana.com,4192 Conroy Rd,,894,(407) 345-0055,35501,8:00,23:00,N,
2895,Chirico Fast Food,,4302 S Semoran Blvd,,895,(407) 207-0022,35502,8:00,23:00,N,
2896,Cafe De Pari,,5625 Craindale Dr,,896,(407) 293-2326,35503,8:00,23:00,N,
2897,Quiznos,http://www.quiznos.com,5174 S Conway Rd,,897,(407) 674-8961,35504,8:00,23:00,N,
2898,Magic Fry,,300 N Ivey Ln,,898,(407) 298-0888,35505,8:00,23:00,N,
2899,Smokers Express,http://www.thepantry.com,11205 S Orange Blossom Trl,,899,(407) 851-5293,35506,8:00,23:00,N,
2900,KFC,http://www.kfc.com,2882 N Hiawassee Rd,,900,(407) 298-2214,35507,8:00,23:00,N,
2901,South West Grill,,4200 Conroy Rd,,901,(407) 370-5080,35508,8:00,23:00,N,
2902,Ella Grace Inc,,627 Hoffner Ave,,902,(407) 730-3411,35509,8:00,23:00,N,
2903,Long John Silver's,http://www.ljsilvers.com,5200 S John Young Pkwy,,903,(407) 248-2247,35510,8:00,23:00,N,
2904,Pirates Dinner Adventure,http://www.piratesdinneradventure.com,6400 Carrier Dr,,904,(407) 248-0590,35511,8:00,23:00,N,
2905,Istanbul Turkish Restaurant,,4006 S Semoran Blvd,,905,(407) 730-3407,35512,8:00,23:00,N,
2906,Taco Bell,http://www.tacobell.com,2600 Orlando West Dr,,906,(407) 292-6072,35513,8:00,23:00,N,
2907,Winegard Cafe Inc,,6420 Winegard Rd,,907,(407) 601-7639,35514,8:00,23:00,N,
2908,Alex Tortilleria & Restaurant,,2417 W Oak Ridge Rd,,908,(407) 888-3531,35515,8:00,23:00,N,
2909,Chili Daddy,http://www.chilidaddy.com,1201 43rd St,,909,(407) 425-5512,35516,8:00,23:00,N,
2910,Godfather's Pizza,http://www.godfathers.com,11300 University Blvd,,910,(407) 384-1950,35517,8:00,23:00,N,
2911,Olv,,25 W Crystal Lake St,,911,(407) 722-5060,35518,8:00,23:00,N,
2912,SUBWAY,http://www.subway.com,10924 E Colonial Dr,,912,(407) 281-7540,35519,8:00,23:00,N,
2913,Wings Over Orlando,,4165 Tatum St,,913,(407) 254-0943,35520,8:00,23:00,N,
2914,Famous Famiglia Pizzeria,,12525 State Road 535,,914,(407) 938-0527,35521,8:00,23:00,N,
2915,Saigon Wok,,863 N Alafaya Trl,,915,(407) 207-1000,35522,8:00,23:00,N,
2916,Genio's Pizza & Brew,http://www.ginospizzaandbrew.com,1 S Orange Ave,,916,(407) 447-4479,35523,8:00,23:00,N,
2917,Jenny's Diner,,516 S Parramore Ave,,917,(407) 286-7197,35524,8:00,23:00,N,
2918,McDonalds,http://www.mcdonalds.com,7836 Old Winter Garden Rd,,918,(407) 681-2790,35525,8:00,23:00,N,
2919,Nonna Wine Bar,http://www.kwinebar.com,1710 Edgewater Dr,,919,(407) 649-9770,35526,8:00,23:00,N,
2920,Daily News Deli & Grille Too,,201 E Pine St Ste 101,,920,(407) 839-1220,35527,8:00,23:00,N,
2921,Krust Golden,,2753 N Hiawassee Rd,,921,(407) 730-3778,35528,8:00,23:00,N,
2922,J J's Cajun Orlando Inc,,3201 E Colonial Dr Ste F7,,922,(407) 896-1873,35529,8:00,23:00,N,
2923,Capital Grille,http://www.thecapitalgrille.com,1000 Darden Center Dr,,923,(407) 245-4000,35530,8:00,23:00,N,
2924,La Terraza Restaurant,,6432 E Colonial Dr,,924,(407) 281-0740,35531,8:00,23:00,N,
2925,Steak-Out Charbroiled Delivery,,5490 S Orange Blossom Trl,,925,(407) 888-2494,35532,8:00,23:00,N,
2926,SUBWAY,http://www.subway.com,12390 State Road 535,,926,(407) 239-8333,35533,8:00,23:00,N,
2927,Plaza Romeo Inc,,531 W Lancaster Rd,,927,(407) 855-4414,35534,8:00,23:00,N,
2928,Dalton's Tavern Grill,,5180 S Conway Rd,,928,(407) 730-7930,35535,8:00,23:00,N,
2929,Pizza Hut,http://www.pizzahut.com,1001 N Semoran Blvd,,929,(407) 249-1452,35536,8:00,23:00,N,
2930,Lucky's Spot,,2727 Silver Star Rd,,930,(407) 299-4776,35537,8:00,23:00,N,
2931,India Kitchen LLC,,6215 S Orange Blossom Trl,,931,(407) 438-4988,35538,8:00,23:00,N,
2932,Mi Cocina Puertorriquena,http://www.micocinapuertorriquena.com,517 N Semoran Blvd,,932,(407) 277-7480,35539,8:00,23:00,N,
2933,Steak 'n Shake,http://www.steaknshake.com,13133 S Orange Blossom Trl,,933,(407) 240-7862,35540,8:00,23:00,N,
2934,Golden Harvest Vietnamise,,2209 Pittsburg Ct,,934,(407) 228-7053,35541,8:00,23:00,N,
2935,KFC,http://www.kfc.com,5173 S Kirkman Rd,,935,(407) 351-8669,35542,8:00,23:00,N,
2936,Burger King,http://www.bk.com,11834 E Colonial Dr,,936,(407) 281-1164,35543,8:00,23:00,N,
2937,McDonalds,http://www.mcdonalds.com,451 S Goldenrod Rd,,937,(407) 381-3888,35544,8:00,23:00,N,
2938,SUBWAY,http://www.subway.com,8717 Avenue C,,938,(407) 251-7224,35545,8:00,23:00,N,
2939,Labelle Cuisine Takeout Rstrnt,,110 W Oak Ridge Rd,,939,(407) 608-6026,35546,8:00,23:00,N,
2940,Cuban American Cafe,,135 W Central Blvd Ste 160,,940,(407) 839-3810,35547,8:00,23:00,N,
2941,Dream Caribbean Take Out,,108 N Orange Blossom Trl,,941,(407) 855-1648,35548,8:00,23:00,N,
2942,Golden Empire Chinese Rstrnt,,12403 S Orange Blossom Trl,,942,(407) 251-8881,35549,8:00,23:00,N,
2943,Harvest Bistro,,14103 BONNET CREEK RESORT LN,,943,(407) 597-3670,35550,8:00,23:00,N,
2944,Kim Tai Asian Fast Food,,5555 W Colonial Dr Ste 501,,944,(407) 294-4440,35551,8:00,23:00,N,
2945,Rosie's Restaurant Island Food,,2680 S Rio Grande Ave,,945,(407) 730-5404,35552,8:00,23:00,N,
2946,Jana Insurance,,448 S Alafaya Trl,,946,(407) 281-1864,35553,8:00,23:00,N,
2947,El Rey Restaurant,,6151 S Orange Blossom Trl,,947,(407) 850-6980,35554,8:00,23:00,N,
2948,Panda,http://www.pandaorlando.com,4638 E Michigan St,,948,(407) 380-8810,35555,8:00,23:00,N,
2949,2 Scoops,,407 S Parramore Ave,,949,(407) 286-5290,35556,8:00,23:00,N,
2950,Godfather's Pizza,http://www.godfathers.com,5365 International Dr,,950,(407) 345-5088,35557,8:00,23:00,N,
2951,Del Frisco's Prime Steak,,5320 Alloway St,,951,(407) 628-8800,35558,8:00,23:00,N,
2952,Anatolia Mediterranean Cuisine,http://www.anatoliaorlando.com,7600 Dr Phillips Blvd Ste 108,,952,(407) 352-6766,35559,8:00,23:00,N,
2953,McDonalds,http://www.mcdonalds.com,401 Avalon Park South Blvd,,953,(407) 382-6133,35560,8:00,23:00,N,
2954,B-Line Express,,THE PEABODY,,954,(407) 352-4000,35561,8:00,23:00,N,
2955,Citrus Gardens,http://www.citrusgardenfl.com,8123 Vineland Ave,,955,(407) 477-0255,35562,8:00,23:00,N,
2956,Wing House,http://www.winghouse.com,3789 S Kirkman Rd,,956,(407) 472-9464,35563,8:00,23:00,N,
2957,Checkers Drive-In Restaurant,http://www.checkers.com,4400 Curry Ford Rd,,957,(407) 281-6803,35564,8:00,23:00,N,
2958,Pizza Hut,http://www.pizzahut.com,3662 Avalon Park East Blvd Ste 102,,958,(407) 282-4999,35565,8:00,23:00,N,
2959,SUBWAY,http://www.subway.com,4973 International Dr # F05,,959,(407) 226-0308,35566,8:00,23:00,N,
2960,NY Pizza Unlimited Developer,,4484 SW 34th St,,960,(407) 426-7009,35567,8:00,23:00,N,
2961,Papa John's Pizza,http://www.papajohns.com,7501 E Colonial Dr Ste B,,961,(407) 380-7272,35568,8:00,23:00,N,
2962,Popeye's Chicken & Biscuits,http://www.popeyes.com,5760 S Orange Blossom Trl,,962,(407) 851-7470,35569,8:00,23:00,N,
2963,Junkyard BBQ,,2413 Edgewater Dr,,963,(407) 367-0673,35570,8:00,23:00,N,
2964,Bepachi Cafe,,747 W Lancaster Rd,,964,(407) 858-9561,35571,8:00,23:00,N,
2965,SUBWAY,http://www.subway.com,3101 W Princeton St,,965,(407) 295-3779,35572,8:00,23:00,N,
2966,Kosher Glatt Restaurant,http://www.kosherorlando.com,8548 Palm Pkwy,,966,(407) 465-0545,35573,8:00,23:00,N,
2967,Kids Eat Free Card,http://www.kidseatfreecard.com,7081 Grand National Dr,,967,(407) 447-6125,35574,8:00,23:00,N,
2968,Sizlers Pakistani & Indian,,8421 S Orange Blossom Trl,,968,(407) 788-0611,35575,8:00,23:00,N,
2969,McDonalds,http://www.mcdonalds.com,2500 S Kirkman Rd,,969,(407) 290-5892,35576,8:00,23:00,N,
2970,SUBWAY,http://www.subway.com,4678 S Orange Blossom Trl,,970,(407) 850-4300,35577,8:00,23:00,N,
2971,IHOP Restaurant,http://www.ihop.com,795 S Semoran Blvd,,971,(407) 275-0243,35578,8:00,23:00,N,
2972,Tenders,http://www.tendersucf.com,12226 Corporate Blvd Ste 166,,972,(407) 601-6830,35579,8:00,23:00,N,
2973,Sonny's Real Pit Bar-B-Q,http://www.sonnysbbq.com,7050 EAGLE WATCH DR,,973,(407) 251-1835,35580,8:00,23:00,N,
2974,M C Burgers,,3201 E Colonial Dr,,974,(407) 898-1151,35581,8:00,23:00,N,
2975,Bagel Bagel Cafe,http://www.b2cafe.com,4498 N Alafaya Trl Ste 306,,975,(321) 235-1000,35582,8:00,23:00,N,
2976,Chipotle Mexican Grill,http://www.chipotle.com,6607 S Semoran Blvd,,976,(407) 855-8561,35583,8:00,23:00,N,
2977,Burger King,http://www.bk.com,12491 State Road 535,,977,(407) 239-0565,35584,8:00,23:00,N,
2978,Burger King,http://www.bk.com,5600 W Colonial Dr Frnt,,978,(407) 293-4362,35585,8:00,23:00,N,
2979,Dillinger's,,1724 N Alafaya Trl,,979,(407) 658-9008,35586,8:00,23:00,N,
2980,SUBWAY,http://www.subway.com,4000 Central Florida Blvd,,980,(407) 482-2267,35587,8:00,23:00,N,
2981,Quiznos,http://www.quiznos.com,1 Jeff Fuqua Blvd,,981,(407) 851-1334,35588,8:00,23:00,N,
2982,McDonalds,http://www.mcdonalds.com,5401 Altamira Dr,,982,(407) 345-9477,35589,8:00,23:00,N,
2983,Wall St Dogs & Subs,,5001 Gateway Ave,,983,(407) 567-9853,35590,8:00,23:00,N,
2984,Min Jing Inc,,8255 International Dr,,984,(407) 352-0867,35591,8:00,23:00,N,
2985,Zeta Bar,,14100 Bonnet Creek Resort Ln,,985,(407) 597-3665,35592,8:00,23:00,N,
2986,Papa John's Pizza,http://www.papajohns.com,1501 N Mills Ave # 269,,986,(407) 895-7272,35593,8:00,23:00,N,
2987,Cici's Pizza,http://www.cicispizza.com,4538 S Semoran Blvd # 19,,987,(407) 249-3939,35594,8:00,23:00,N,
2988,City Fire American Oven & Bar,http://www.cityfirerestaurants.com,7958 Via Dellagio Way Ste 100,,988,(407) 722-8888,35595,8:00,23:00,N,
2989,Fratello's Pizza,http://www.fratellospizza.com,11660 E Colonial Dr,,989,(407) 737-7775,35596,8:00,23:00,N,
2990,Belle Fouchette Restaurant,,104 S Orange Blossom Trl,,990,(407) 545-8784,35597,8:00,23:00,N,
2991,Lombard's Seafood Grill,http://www.universalorlando.com,6000 Universal Blvd,,991,(407) 224-6401,35598,8:00,23:00,N,
2992,Pebbles Restaurant,,12551 State Road 535,,992,(407) 740-7111,35599,8:00,23:00,N,
2993,Carneceria Family Kitchen,,5586 N Orange Blossom Trl,,993,(407) 343-9998,35600,8:00,23:00,N,
2994,Muse,,14106 Bonnet Creek Resort Ln,,994,(407) 597-3657,35601,8:00,23:00,N,
2995,Metro Subs & Salads,,207 N Primrose Dr,,995,(407) 826-1701,35602,8:00,23:00,N,
2996,Ragazzi,http://www.ragazzi.com,3231 Edgewater Dr,,996,(407) 999-9973,35603,8:00,23:00,N,
2997,SUBWAY,http://www.subway.com,3120 S Kirkman Rd Ste K,,997,(407) 293-4567,35604,8:00,23:00,N,
2998,All Cuban Cafe,,1652 N Goldenrod Rd,,998,(407) 281-7707,35605,8:00,23:00,N,
2999,Five Guys Burgers & Fries,http://www.fiveguys.com,3120 S Kirkman Rd # T,,999,(407) 292-0422,35606,8:00,23:00,N,
3000,Krystal,http://www.krystal.com,6201 W Colonial Dr,,0,(407) 521-9735,35607,8:00,23:00,N,
3001,Taco Bell,http://www.tacobell.com,7601 S Orange Blossom Trl,,1,(407) 240-0025,35608,8:00,23:00,N,
3002,Ran Getsu of Tokyo,,CONROY WINDERMERE RD,,2,(407) 293-5594,35609,8:00,23:00,N,
3003,SUBWAY,http://www.subway.com,4078 Town Center Blvd,,3,(407) 855-9155,35610,8:00,23:00,N,
3004,Edita Milos Inc,,6807 S Orange Ave,,4,(407) 859-4999,35611,8:00,23:00,N,
3005,Church's Chicken,http://www.churchs.com,1234 W Church St,,5,(407) 425-4333,35612,8:00,23:00,N,
3006,Kitty O'Shea's Irish Pub,http://www.kittyoshea.com,8470 Palm Pkwy,,6,(407) 238-4636,35613,8:00,23:00,N,
3007,Caridad Seafood Bar & Grill,,925 N Semoran Blvd,,7,(407) 249-3902,35614,8:00,23:00,N,
3008,Tony's Snack Alley,,807 E Michigan St,,8,(407) 425-5414,35615,8:00,23:00,N,
3009,Oerther Foods Inc,http://www.mcfun.com,6220 S Orange Blossom Trl,,9,(407) 859-7123,35616,8:00,23:00,N,
3010,Guarnieri LLC,,13526 Village Park Dr,,10,(407) 704-1856,35617,8:00,23:00,N,
3011,Wendy's,http://www.wendys.com,3020 W Sand Lake Rd,,11,(407) 354-1201,35618,8:00,23:00,N,
3012,Kahuna Grill,http://www.kahunagrill.net,4402 Shanewood Ct,,12,(407) 858-0445,35619,8:00,23:00,N,
3013,Eco System,,100 W Livingston St,,13,(407) 843-5775,35620,8:00,23:00,N,
3014,Millie's Jamaican Cafe,,12273 University Blvd,,14,(407) 382-3570,35621,8:00,23:00,N,
3015,Dave & Buster's,http://www.daveandbusters.com,8986 International Dr,,15,(407) 351-0397,35622,8:00,23:00,N,
3016,McDonalds,http://www.mcdonalds.com,12305 University Blvd,,16,(407) 658-0579,35623,8:00,23:00,N,
3017,SUBWAY,http://www.subway.com,8957 International Dr Ste 101,,17,(407) 447-0668,35624,8:00,23:00,N,
3018,Caribbeans Finest,,5812 Old Winter Garden Rd,,18,(407) 601-4990,35625,8:00,23:00,N,
3019,Bubba Gump Shrimp Co Rstrnt,http://www.bubbagump.com,6000 Universal Blvd Ste 735,,19,(407) 903-0044,35626,8:00,23:00,N,
3020,Napollis Pizzeria,http://www.napolitaly.com,3928 S Semoran Blvd,,20,(407) 275-7858,35627,8:00,23:00,N,
3021,Sabor Al Fogon Inc,,2332 W Oak Ridge Rd,,21,(407) 286-7856,35628,8:00,23:00,N,
3022,Port A Pit Barbeque,http://www.port-a-pitbbq.com,5509 Commerce Dr Ste F,,22,(407) 851-5106,35629,8:00,23:00,N,
3023,Denny's,http://www.dennys.com,12083 S Orange Blossom Trl,,23,(407) 850-4119,35630,8:00,23:00,N,
3024,McDonalds,http://www.mcdonalds.com,1411 S Hiawassee Rd,,24,(407) 298-9366,35631,8:00,23:00,N,
3025,Archie's Bunker,,14457 Pebble Beach Blvd,,25,(407) 277-5353,35632,8:00,23:00,N,
3026,Jax 5th Ave Deli & Ale House,,3400 Edgewater Dr,,26,(407) 999-8934,35633,8:00,23:00,N,
3027,Larry's Giant Subs,http://www.larryssubs.com,13651 Hunters Oak Dr Ste 103,,27,(407) 888-0721,35634,8:00,23:00,N,
3028,Sbarro,http://www.sbarro.com,3201 E Colonial Dr Ste F4,,28,(407) 896-2340,35635,8:00,23:00,N,
3029,Tamara Clancy,,14267 Squirrel Run,,29,(407) 567-9803,35636,8:00,23:00,N,
3030,Clem's Kitchen,,8412 White Rd,,30,(407) 841-7848,35637,8:00,23:00,N,
3031,New York Slice,,8255 International Dr,,31,(407) 352-2249,35638,8:00,23:00,N,
3032,Roscoe's Roadhouse,http://www.roscoesroadhouse.com,9101 International Dr,,32,(407) 418-0096,35639,8:00,23:00,N,
3033,Nypd Pizza Metro West,http://www.nypdpizzeria.com,2589 S Hiawassee Rd,,33,(407) 293-8880,35640,8:00,23:00,N,
3034,Japanese Seafood Buffet,,819 Herndon Ave,,34,(407) 893-9064,35641,8:00,23:00,N,
3035,Chipotle Mexican Grill,http://www.chipotle.com,2901 E Colonial Dr,,35,(407) 228-9517,35642,8:00,23:00,N,
3036,Burger King,http://www.bk.com,6003 S Orange Blossom Trl,,36,(407) 396-1626,35643,8:00,23:00,N,
3037,Anthonys Lil Pizza & Pasta,http://www.lilanthonys.com,2923 University Acres Dr,,37,(407) 737-7499,35644,8:00,23:00,N,
3038,AMPM,http://www.ampm.com,16891 E Colonial Dr,,38,(407) 568-5576,35645,8:00,23:00,N,
3039,Quiznos,http://www.quiznos.com,8475 S John Young Pkwy,,39,(407) 447-7849,35646,8:00,23:00,N,
3040,Top China,,5270 W Colonial Dr,,40,(407) 299-4256,35647,8:00,23:00,N,
3041,Del Taco,http://www.deltaco.com,6855 Grand National Dr,,41,(407) 363-0737,35648,8:00,23:00,N,
3042,Orlando,,749 S Semoran Blvd,,42,(407) 271-8969,35649,8:00,23:00,N,
3043,IHOP Restaurant,http://www.ihop.com,7693 S Orange Blossom Trl,,43,(407) 854-8839,35650,8:00,23:00,N,
3044,CYDS Diner,,226 N Orange Blossom Trl,,44,(407) 704-6240,35651,8:00,23:00,N,
3045,High Pizza,http://www.hipizzaorlando.com,6400 International Dr,,45,(407) 345-7900,35652,8:00,23:00,N,
3046,Chito Restaurant,,5649 E Colonial Dr Ste 101,,46,(407) 601-7916,35653,8:00,23:00,N,
3047,KFC,http://www.kfc.com,8001 S Orange Blossom Trl Ste 956,,47,(407) 857-4167,35654,8:00,23:00,N,
3048,Lucky Hibachi,,7613 S Orange Blossom Trl,,48,(407) 438-6888,35655,8:00,23:00,N,
3049,Five Guys Burgers & Fries,http://www.fiveguys.com,6125 S Semoran Blvd # 10,,49,(407) 856-2992,35656,8:00,23:00,N,
3050,McDonalds,http://www.mcdonalds.com,8990 Turkey Lake Rd,,50,(407) 218-4140,35657,8:00,23:00,N,
3051,Buffalo Wings & Subs Co,,4152 W Oak Ridge Rd,,51,(407) 354-4476,35658,8:00,23:00,N,
3052,Too Jay's Original Gourmet,http://www.toojays.com,7600 Dr Phillips Blvd Ste 116,,52,(407) 355-0340,35659,8:00,23:00,N,
3053,Stoneys At Stoneybrook,,2900 Northampton Ave,,53,(407) 384-1712,35660,8:00,23:00,N,
3054,Popeye's Chicken & Biscuits,http://www.popeyes.com,3981 Columbia St,,54,(407) 293-1977,35661,8:00,23:00,N,
3055,Baja Fresh Mexican Grill,http://www.bajafresh.com,4498 N Alafaya Trl Ste 270,,55,(407) 737-9270,35662,8:00,23:00,N,
3056,Seven Blossom Inc,,8001 S Orange Blossom Trl Ste 968,,56,(407) 438-0777,35663,8:00,23:00,N,
3057,Taco Bell,http://www.tacobell.com,11893 E Colonial Dr,,57,(407) 382-6681,35664,8:00,23:00,N,
3058,Italicraft,,1414 N Orange Ave,,58,(407) 579-9919,35665,8:00,23:00,N,
3059,Fairways Pub,http://www.ritzcarlton.com/,4048 Central Florida Pkwy,,59,(407) 393-4975,35666,8:00,23:00,N,
3060,Holson's Restaurant,,2161 Americana Blvd,,60,(407) 601-7983,35667,8:00,23:00,N,
3061,Nature Table Cafe,http://www.naturestable.com,300 S Orange Ave,,61,(407) 481-1033,35668,8:00,23:00,N,
3062,McDonalds,http://www.mcdonalds.com,7344 W Sand Lake Rd,,62,(407) 264-0770,35669,8:00,23:00,N,
3063,Popeye's Chicken & Biscuits,http://www.popeyes.com,906 Lee Rd,,63,(407) 647-3728,35670,8:00,23:00,N,
3064,Hard Rock Cafe Intl Inc,http://www.hardrock.com,6100 Old Park Ln Ste 100,,64,(407) 445-7625,35671,8:00,23:00,N,
3065,Florida Waffle Shop,http://www.floridawaffleshop.com,4192 Conroy Rd Ste 100,,65,(407) 226-1400,35672,8:00,23:00,N,
3066,Ny Pizza Express,,8444 International Dr,,66,(407) 345-4788,35673,8:00,23:00,N,
3067,New York Seafood,,4477 N Pine Hills Rd,,67,(407) 578-9600,35674,8:00,23:00,N,
3068,Cariera's Cucina Italiana,http://www.carieras.com,7600 Dr Phillips Blvd Ste 12,,68,(407) 351-1187,35675,8:00,23:00,N,
3069,Smokehouse BBQ,http://www.smokehousebarbq.com,4718 S Orange Ave,,69,(407) 412-5911,35676,8:00,23:00,N,
3070,Burger King,http://www.bk.com,14025 Town Loop Blvd,,70,(407) 858-9199,35677,8:00,23:00,N,
3071,Mi Terruno,,5643 E Colonial Dr,,71,(407) 273-7292,35678,8:00,23:00,N,
3072,Burger King,http://www.bk.com,12371 S Orange Blossom Trl,,72,(407) 856-2822,35679,8:00,23:00,N,
3073,SUBWAY,http://www.subway.com,5250 International Dr Ste 414,,73,(407) 447-0588,35680,8:00,23:00,N,
3074,Firehouse Subs,http://www.firehousesubs.com,5812 Conroy Windermere Rd,,74,(407) 447-5310,35681,8:00,23:00,N,
3075,Wendy's,http://www.wendys.com,2751 Wilshire Dr,,75,(407) 292-2039,35682,8:00,23:00,N,
3076,Vineyard Grill,http://www.ritzcarlton.com/,4012 Central Florida Pkwy,,76,(407) 393-4422,35683,8:00,23:00,N,
3077,Jersey Mike's Subs,http://www.jerseymikes.com,12420 Lake Underhill Rd,,77,(407) 384-1200,35684,8:00,23:00,N,
3078,Hungry Howie's Pizza,http://www.hungryhowies.com,3424 Edgewater Dr,,78,(407) 839-1300,35685,8:00,23:00,N,
3079,Lazy Moon Pizza,http://www.eatdrinkandbelazy.com,12269 University Blvd,,79,(407) 658-2396,35686,8:00,23:00,N,
3080,K Restaurant Wine Bar,,2401 Edgewater Dr,,80,(407) 872-2332,35687,8:00,23:00,N,
3081,Juliana's Fine Tuscan Cuisine,http://www.julianasorlando.com,2306 Edgewater Dr,,81,(407) 425-1801,35688,8:00,23:00,N,
3082,Chick-Fil-A,http://www.chick-fil-a.com,2448 E Colonial Dr,,82,(407) 896-0350,35689,8:00,23:00,N,
3083,Anthony's Coal Fired Pizza,http://www.anthonyscoalfiredpizza.com,8031 Turkey Lake Rd Ste 300,,83,(407) 363-9466,35690,8:00,23:00,N,
3084,Tijuana Flats,,2320 S Kirkman Rd,,84,(407) 822-4257,35691,8:00,23:00,N,
3085,Qdoba Mexican Grill,http://www.qdoba.com,12376 State Road 535,,85,(407) 238-4787,35692,8:00,23:00,N,
3086,I Love Ny Pizza Pasta Inc,,8956 Turkey Lake Rd,,86,(407) 351-4664,35693,8:00,23:00,N,
3087,Dakshin,,12541 State Road 535,,87,(407) 827-9080,35694,8:00,23:00,N,
3088,Golden Krust Bakery & Grill,http://www.goldenkrustbakery.com,5510 W Colonial Dr Ste 107,,88,(407) 298-0543,35695,8:00,23:00,N,
3089,Tony & Bruno's,http://www.sbarro.com,4200 Conroy Rd Ste 255,,89,(407) 345-8555,35696,8:00,23:00,N,
3090,Senor Frogs,http://www.senorfrogs.com,8747 International Dr,,90,(407) 351-2525,35697,8:00,23:00,N,
3091,Papa D,http://www.scalinis.com,5106 Dr Phillips Blvd,,91,(407) 299-0033,35698,8:00,23:00,N,
3092,Gringos Locos,http://www.eatgringos.com,20 E Washington St,,92,(407) 841-5626,35699,8:00,23:00,N,
3093,Plum Tree Chinese & Japanese,,10627 Narcoossee Rd,,93,(407) 249-1818,35700,8:00,23:00,N,
3094,Chen's Restaurant,,7350 Curry Ford Rd,,94,(407) 208-1128,35701,8:00,23:00,N,
